company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/organization/afgri,AFGRI,|Hospitality|,Hospitality,ZAF,,Johannesburg,Centurion,/organization/agrigroupe,AgriGroupe,,,,,,,9/30/2013 0:00,2013-09,2013-Q3,2013,236000000,USD
/organization/afterdownload,AfterDownload,|Apps|Software|Advertising|,Advertising,ISR,,Tel Aviv,Tel Aviv,/organization/ironsource,ironSource,|Software|,Software,ISR,,Tel Aviv,Tel Aviv,2/20/2013 0:00,2013-02,2013-Q1,2013,28000000,USD
/organization/agero,Agero,|E-Commerce|,E-Commerce,USA,MA,Boston,Medford,/organization/sirius,"Sirius XM Radio, Inc.",|Music|News|,Music,,,,,8/15/2013 0:00,2013-08,2013-Q3,2013,530000000,USD
/organization/aggregateknowledge,Aggregate Knowledge,|Advertising|,Advertising,USA,CA,SF Bay Area,San Mateo,/organization/neustar,Neustar,|Telecommunications|Analytics|Information Technology|,Analytics,USA,VA,"Washington, D.C.",Sterling,10/31/2013 0:00,2013-10,2013-Q4,2013,119000000,USD
/organization/agito-networks,Agito Networks,|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Santa Clara,/organization/shoretel,ShoreTel,|VoIP|Telecommunications|Hardware + Software|,VoIP,USA,CA,SF Bay Area,Sunnyvale,10/21/2010 0:00,2010-10,2010-Q4,2010,11400000,USD
/organization/agraquest,AgraQuest,|Biotechnology|,Biotechnology,USA,CA,Sacramento,Davis,/organization/bayer-ag-germany,Bayer AG,|Pharmaceuticals|Biotechnology|,Pharmaceuticals,DEU,,Leverkusen,Leverkusen,7/1/2012 0:00,2012-07,2012-Q3,2012,425000000,USD
/organization/agreen-biotech,Agreen Biotech,|Biotechnology|,Biotechnology,CHN,,CHN - Other,,/organization/cellular-biomedicine-group-cbmg,Cellular Biomedicine Group (CBMG),|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Palo Alto,8/6/2014 0:00,2014-08,2014-Q3,2014,22000000,USD
/organization/agtech-products,Agtech Products,|Biotechnology|,Biotechnology,USA,WI,Milwaukee,Waukesha,/organization/danisco-a-s,Danisco A/S,|Dietary Supplements|Health and Wellness|Biotechnology|,Dietary Supplements,DNK,,Copenhagen,Copenhagen,10/27/2008 0:00,2008-10,2008-Q4,2008,42000000,USD
/organization/aht-cooling-systems,AHT Cooling Systems,|Hospitality|,Hospitality,,,,,/organization/bridgepoint,Bridgepoint,|Investment Management|Financial Services|Business Development|,Investment Management,FIN,,Helsinki,Helsinki,9/4/2013 0:00,2013-09,2013-Q3,2013,585000000,EUR
/organization/ahura-scientific,Ahura Scientific,|Biotechnology|,Biotechnology,USA,ME,ME - Other,Limington,/organization/thermo-fisher-scientific,Thermo Fisher Scientific,|Technology|Bioinformatics|Biotechnology|,Bioinformatics,USA,MA,Boston,Waltham,1/19/2010 0:00,2010-01,2010-Q1,2010,145000000,USD
/organization/aicent,Aicent,|Mobile|,Mobile,USA,CA,SF Bay Area,San Jose,/organization/syniverse-technologies,Syniverse,|Mobile|Public Relations|,Mobile,USA,FL,Tampa,Tampa,5/13/2014 0:00,2014-05,2014-Q2,2014,290000000,USD
/organization/aipoint,AiPoint,|Software|,Software,ISR,,Tel Aviv,Tel Aviv,/organization/clicksoftware-technologies,ClickSoftware Technologies,|Enterprises|Software|,Enterprises,ISR,,Tel Aviv,Petah Tiqva,10/15/2009 0:00,2009-10,2009-Q4,2009,1500000,USD
/organization/air2web,Air2Web,|Mobile|,Mobile,USA,GA,Atlanta,Atlanta,/organization/velti,Velti,|App Marketing|Mobile|,App Marketing,USA,CA,SF Bay Area,San Francisco,9/22/2011 0:00,2011-09,2011-Q3,2011,19000000,USD
/organization/airclic,AirClic,|Software|Supply Chain Management|Cloud Computing|Transportation|Mobile|,Transportation,USA,PA,Philadelphia,Feasterville Trevose,/organization/descartes-systems-group,Descartes Systems Group,|Software|,Software,CAN,ON,Toronto,Waterloo,11/21/2014 0:00,2014-11,2014-Q4,2014,29700000,USD
/organization/aires-pharmaceuticals,Aires Pharmaceuticals,|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/mast-therapeutics,Mast Therapeutics,|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,2/10/2014 0:00,2014-02,2014-Q1,2014,5200000,USD
/organization/airpatrol-corporation,AirPatrol Corporation,|Wireless|Mobile Security|Location Based Services|Mobility|Mobile|,Wireless,USA,MD,Baltimore,Columbia,/organization/sysorex,Sysorex,|Technology|Consulting|,Technology,USA,CA,SF Bay Area,Santa Clara,4/21/2014 0:00,2014-04,2014-Q2,2014,30000000,USD
/organization/airwatch,AirWatch,|Mobile Devices|Mobile|,Mobile,USA,GA,Atlanta,Atlanta,/organization/vmware,VMware,|Software|,Software,USA,CA,SF Bay Area,Palo Alto,1/22/2014 0:00,2014-01,2014-Q1,2014,1540000000,USD
/organization/akarx,AkaRx,|Biotechnology|,Biotechnology,USA,NJ,Newark,Paramus,/organization/eisai-co,Eisai,|Biotechnology|,Biotechnology,JPN,,Tokyo,Tokyo,1/7/2010 0:00,2010-01,2010-Q1,2010,255000000,USD
/organization/akorri,Akorri Networks,|Software|,Software,USA,MA,Boston,Littleton,/organization/netapp,NetApp,|Software|,Software,,,,,1/12/2011 0:00,2011-01,2011-Q1,2011,60000000,USD
/organization/aktiv-kapital,Aktiv Kapital,|Finance|,Finance,,,,,/organization/portfolio-recovery-associates,Portfolio Recovery Associates,|Finance|,Finance,USA,VA,Norfolk - Virginia Beach,Norfolk,2/20/2014 0:00,2014-02,2014-Q1,2014,1300000000,USD
/organization/alacer-gold,Alacer Gold,|Manufacturing|,Manufacturing,USA,CO,Denver,Englewood,/organization/metals-x,Metals X,|Manufacturing|,Manufacturing,,,,,9/23/2013 0:00,2013-09,2013-Q3,2013,40000000,USD
/organization/alaric-systems,Alaric Systems,|Software|,Software,GBR,,London,London,/organization/ncr,NCR,|Software|,Software,USA,GA,Atlanta,Duluth,12/2/2013 0:00,2013-12,2013-Q4,2013,84000000,USD
/organization/alberto-culver,Alberto Culver,|Curated Web|,Curated Web,USA,IL,Chicago,Melrose Park,/organization/unilever,Unilever,|Consumer Goods|,Consumer Goods,PAK,,Karachi,Karachi,1/1/2011 0:00,2011-01,2011-Q1,2011,3,USD
/organization/albertson,Albertson,|Fitness|Health and Wellness|,Fitness,USA,ID,Boise,Boise,/organization/publix-super-markets,Publix Super Markets,|Health and Wellness|Consumers|Shopping|Curated Web|,Curated Web,USA,FL,Tampa,Lakeland,1/1/2008 0:00,2008-01,2008-Q1,2008,500,USD
/organization/albumprinter,Albumprinter,|Software|,Software,NLD,,Amsterdam,Amsterdam,/organization/vistaprint,Vistaprint,|Publishing|Advertising|,Publishing,USA,FL,Palm Beaches,Boca Raton,10/24/2011 0:00,2011-10,2011-Q4,2011,65000000,EUR
/organization/alere,Alere,|Health Care|Pharmaceuticals|Hardware + Software|,Health Care,USA,MA,Boston,Waltham,/organization/optum,Optum,|Education|Consulting|Analytics|Health Care|,Education,USA,MN,MN - Other,Minneota,10/28/2014 0:00,2014-10,2014-Q4,2014,600000000,USD
/organization/aleri-global-banking,Aleri Global Banking,|Software|,Software,GBR,,London,Woking,/organization/wallstreet-systems,Wall Street Systems,|Software|,Software,USA,NY,New York City,New York,5/2/2008 0:00,2008-05,2008-Q2,2008,28000000,USD
/organization/alfabetic,Alfabetic,|Content Syndication|Translation|Advertising|,Content Syndication,,,,,/organization/whitesmoke,WhiteSmoke,|Software|,Software,USA,DE,"Wilmington, Delaware",Wilmington,6/30/2009 0:00,2009-06,2009-Q2,2009,155000,USD
/organization/algeta,Algeta,|Biotechnology|,Biotechnology,NOR,,Oslo,Oslo,/organization/bayer-ag-germany,Bayer AG,|Pharmaceuticals|Biotechnology|,Pharmaceuticals,DEU,,Leverkusen,Leverkusen,12/19/2013 0:00,2013-12,2013-Q4,2013,2900000000,USD
/organization/algo-anywhere,Algo Anywhere,|Hardware + Software|,Hardware + Software,,,,,/organization/500px,500px,|Promotional|Sales and Marketing|Internet|Apps|Photography|,Photography,CAN,ON,Toronto,Toronto,7/9/2012 0:00,2012-07,2012-Q3,2012,2000000,USD
/organization/algor,ALGOR,|Software|,Software,USA,PA,Pittsburgh,Pittsburgh,/organization/autodesk,Autodesk,|Software|,Software,USA,CA,SF Bay Area,San Rafael,1/20/2009 0:00,2009-01,2009-Q1,2009,34000000,USD
/organization/alios-biopharma,Alios BioPharma,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,South San Francisco,/organization/johnson-johnson,Johnson & Johnson,|Medical Devices|Pharmaceuticals|Health Care|Consumer Goods|Health and Wellness|,Medical Devices,USA,NJ,Newark,New Brunswick,9/30/2014 0:00,2014-09,2014-Q3,2014,1750000000,USD
/organization/allegient-systems,Allegient Systems,|Software|,Software,USA,CT,Hartford,Wilton,/organization/bottomline-technologies,Bottomline Technologies,|Software|,Software,USA,NH,Portsmouth,Portsmouth,3/30/2011 0:00,2011-03,2011-Q1,2011,48000000,USD
/organization/allegro-diagnostics,Allegro Diagnostics,|Biotechnology|,Biotechnology,USA,MA,Boston,Maynard,/organization/veracyte,Veracyte,|Health Care|Biotechnology|,Health Care,USA,CA,SF Bay Area,South San Francisco,9/4/2014 0:00,2014-09,2014-Q3,2014,21000000,USD
/organization/allergan,Allergan,|Medical|Pharmaceuticals|Biotechnology|,Medical,USA,CA,Anaheim,Irvine,/organization/actavis,Actavis,|Pharmaceuticals|Biotechnology|,Biotechnology,USA,NJ,Newark,Parsippany,11/16/2014 0:00,2014-11,2014-Q4,2014,65500000000,USD
/organization/allhealthcarejobs,AllHealthCareJobs,|Search|,Search,,,,,/organization/dice-holdings,Dice Holdings,|Business Services|Recruiting|Curated Web|,Business Services,USA,NY,New York City,New York,6/11/2009 0:00,2009-06,2009-Q2,2009,4800000,USD
/organization/alliance-automotive-group,Alliance Automotive Group,|Manufacturing|,Manufacturing,FRA,,FRA - Other,Greny,/organization/blackstone-group,Blackstone Group,|Investment Management|Finance|,Investment Management,USA,NY,New York City,New York,8/11/2014 0:00,2014-08,2014-Q3,2014,440000000,EUR
/organization/alliance-boots,Alliance Boots,|Health and Wellness|Medical|Health Care|,Medical,GBR,,Cheshire,,/organization/walgreens,Walgreens,|Photography|Health and Wellness|,Photography,USA,IL,Chicago,Deerfield,6/19/2012 0:00,2012-06,2012-Q2,2012,27,USD
/organization/adl-media-inc,AllMedia Inc,|Advertising|,Advertising,USA,IA,IA - Other,Plano,/organization/liberty-global,Liberty Global,|Web Hosting|,Web Hosting,USA,CO,Denver,Englewood,5/8/2014 0:00,2014-05,2014-Q2,2014,930000000,USD
/organization/alloy-die-casting,Alloy Die Casting,|Manufacturing|,Manufacturing,USA,CA,Anaheim,Buena Park,/organization/gladstone-investment-corporation,Gladstone Investment Corporation,,,USA,VA,"Washington, D.C.",Mclean,10/3/2013 0:00,2013-10,2013-Q4,2013,16300000,USD
/organization/allrecipes,AllRecipes,|Curated Web|,Curated Web,USA,WA,Seattle,Seattle,/organization/meredith,Meredith Corporation,|Advertising|,Advertising,USA,IA,Des Moines,Des Moines,1/25/2012 0:00,2012-01,2012-Q1,2012,175000000,USD
/organization/alltel,Alltel,|Public Relations|,Public Relations,USA,AR,Little Rock,Little Rock,/organization/verizon,Verizon Communications,|Mobile|,Mobile,USA,NY,New York City,New York,6/5/2008 0:00,2008-06,2008-Q2,2008,28100000000,USD
/organization/alpha-innotech,Alpha Innotech,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,San Leandro,/organization/cell-biosciences,CellBiosciences,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Santa Clara,9/6/2009 0:00,2009-09,2009-Q3,2009,19710000,USD
/organization/alphameric-solutions,Alphameric Solutions,|Software|,Software,GBR,,Surrey,,/organization/orbis-technology,OpenBet,|Games|,Games,GBR,,London,London,5/7/2010 0:00,2010-05,2010-Q2,2010,15470000,GBP
/organization/alpine-biomed,Alpine Biomed,|Biotechnology|,Biotechnology,USA,CA,"Orange County, California",Fountain Valley,/organization/natus-medical,Natus Medical,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,San Carlos,9/15/2009 0:00,2009-09,2009-Q3,2009,46950000,USD
/organization/alpine-biosciences,Alpine Biosciences,|Biotechnology|,Biotechnology,USA,WA,Seattle,Seattle,/organization/oncothyreon,Oncothyreon,|Health Care|Pharmaceuticals|Biotechnology|,Pharmaceuticals,USA,WA,Seattle,Seattle,8/11/2014 0:00,2014-08,2014-Q3,2014,27000000,USD
/organization/altalink,AltaLink,|Local Businesses|Energy|Utilities|,Utilities,CAN,AB,Calgary,Calgary,/organization/midamerican-energy,Berkshire Hathaway Energy,|Clean Technology|,Clean Technology,USA,IA,Des Moines,Des Moines,5/2/2014 0:00,2014-05,2014-Q2,2014,3520000000,USD
/organization/alteva,Alteva,|Public Relations|,Public Relations,USA,PA,Philadelphia,Philadelphia,/organization/wvt-communications,WVT Communications,|Public Relations|,Public Relations,,,,,8/8/2011 0:00,2011-08,2011-Q3,2011,17000000,USD
/organization/altimate-medical,Altimate Medical,|Adaptive Equipment|Medical Devices|,Adaptive Equipment,USA,MN,MN - Other,Morton,/organization/rockwood-equity-partners,RockWood Equity Partners,,,USA,OH,Cleveland,Beachwood,8/29/2014 0:00,2014-08,2014-Q3,2014,23000000,USD
/organization/altor-networks,Altor Networks,|Security|,Security,USA,CA,SF Bay Area,Redwood City,/organization/juniper-networks,Juniper Networks,|Communications Hardware|Technology|Security|,Communications Hardware,USA,CA,SF Bay Area,Sunnyvale,12/6/2010 0:00,2010-12,2010-Q4,2010,95000000,USD
/organization/altosoft,Altosoft,|Software|,Software,USA,PA,Philadelphia,Media,/organization/kofax,Kofax,|Software|,Software,USA,CA,Anaheim,Irvine,3/1/2013 0:00,2013-03,2013-Q1,2013,13500000,USD
/organization/alucan-packaging,Alucan Packaging,|Curated Web|,Curated Web,,,,,/organization/nampak,Nampak,,,MEX,,MEX - Other,Santo Domingo Zanatepec,11/18/2013 0:00,2013-11,2013-Q4,2013,301000000,USD
/organization/alverix,Alverix,|Finance|,Finance,USA,CA,SF Bay Area,San Jose,/organization/becton-dickinson,Becton Dickinson,|Biotechnology|,Biotechnology,USA,NJ,Newark,Franklin Lakes,1/7/2014 0:00,2014-01,2014-Q1,2014,40000000,USD
/organization/aly-participacoes,Aly Participacoes,|Biotechnology|,Biotechnology,BRA,,Campinas,Campinas,/organization/monsanto,Monsanto,|Farming|Agriculture|Biotechnology|,Farming,USA,MO,St. Louis,Saint Louis,11/3/2008 0:00,2008-11,2008-Q4,2008,290000000,USD
/organization/amadesa,Amadesa,|Reviews and Recommendations|Analytics|Personalization|Testing|Optimization|Software|,Reviews and Recommendations,USA,IL,Chicago,Evanston,/organization/liveperson,LivePerson,|Software|,Software,USA,NY,New York City,New York,5/16/2012 0:00,2012-05,2012-Q2,2012,10300000,USD
/organization/ambit-biosciences,Ambit Biosciences,|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/daiichi-sankyo,Daiichi Sankyo,|Biotechnology|,Biotechnology,JPN,,Tokyo,Tokyo,9/29/2014 0:00,2014-09,2014-Q3,2014,410000000,USD
/organization/amcol-international,AMCOL International,|Manufacturing|,Manufacturing,USA,IL,Chicago,Hoffman Estates,/organization/minerals-technologies,Minerals Technologies,|Manufacturing|,Manufacturing,USA,NY,New York City,New York,3/10/2014 0:00,2014-03,2014-Q1,2014,1700000000,USD
/organization/amcom-software,Amcom Software,|Software|,Software,USA,MN,Minneapolis,Eden Prairie,/organization/usa-mobility,USA Mobility,|Mobile|,Mobile,USA,VA,Alexandria,Alexandria,3/3/2011 0:00,2011-03,2011-Q1,2011,163300000,USD
/organization/amd-handheld-graphics,AMD Handheld Graphics,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Sunnyvale,/organization/qualcomm,Qualcomm,|Semiconductors|,Semiconductors,USA,CA,San Diego,San Diego,1/20/2009 0:00,2009-01,2009-Q1,2009,65000000,USD
/organization/amenworld,Amen,|Software|,Software,GBR,,Worcester,Worcester,/organization/dada-spa,Dada,|Curated Web|,Curated Web,ITA,,Firenze,Firenze,7/16/2008 0:00,2008-07,2008-Q3,2008,17500000,EUR
/organization/american-achievement-group,American Achievement Group,|Manufacturing|,Manufacturing,USA,TX,Austin,Austin,/organization/jostens,Jostens,|Local Businesses|,Local Businesses,USA,MN,Minneapolis,Minneapolis,11/20/2013 0:00,2013-11,2013-Q4,2013,486000000,USD
/organization/americanexpress,American Express,|Finance|,Finance,USA,NY,New York City,New York,/organization/standard-chartered-plc,Standard Chartered PLC,|Finance|Banking|,Finance,GBR,,London,London,2/28/2008 0:00,2008-02,2008-Q1,2008,823000000,USD
/organization/american-fansasy-entertainment,American Fantasy Entertainment Group,|E-Commerce|,E-Commerce,,,,,/organization/global-asset-management,Global Asset Management,,,USA,IN,South Bend,Valparaiso,7/12/2013 0:00,2013-07,2013-Q3,2013,6500000,USD
/organization/american-land-lease,American Land Lease,|Retail|Financial Services|Real Estate Investors|Real Estate|,Real Estate Investors,USA,FL,Tampa,Clearwater,/organization/green-courte-partners,Green Courte Partners,|Real Estate Investors|Real Estate|Investment Management|,Investment Management,USA,IL,Chicago,Lake Forest,12/10/2008 0:00,2008-12,2008-Q4,2008,438000000,USD
/organization/amiando,amiando,|Ticketing|Events|Curated Web|,Curated Web,DEU,,Munich,Munich,/organization/xing,XING,|Business Services|Contact Management|Networking|Social Media|,Business Services,DEU,,Hamburg,Hamburg,12/10/2010 0:00,2010-12,2010-Q4,2010,13700000,USD
/organization/amigos-coffee,Amigos Coffee,|Hospitality|,Hospitality,CAN,QC,QC - Other,Grand-remous,/organization/strauss-group,Strauss Group,|Manufacturing|,Manufacturing,ISR,,Tel Aviv,Petah Tiqva,2/4/2014 0:00,2014-02,2014-Q1,2014,20000000,USD
/organization/amira-pharmaceuticals,Amira Pharmaceuticals,|Biotechnology|,Biotechnology,USA,CA,San Diego,San Diego,/organization/bristol-myers-squibb,Bristol-Myers Squibb,|Health and Wellness|Pharmaceuticals|Biotechnology|,Pharmaceuticals,USA,NY,New York City,New York,7/21/2011 0:00,2011-07,2011-Q3,2011,325000000,USD
/organization/amlib,Amlib,|Software|,Software,AUS,,AUS - Other,Rowville,/organization/oclc,OCLC,|Web Development|,Web Development,USA,OH,"Columbus, Ohio",Dublin,9/12/2008 0:00,2008-09,2008-Q3,2008,2477800,USD
/organization/amnestix,Amnestix,|Biotechnology|,Biotechnology,USA,CA,SF Bay Area,Burlingame,/organization/sygnis-pharma,Sygnis Pharma,|Biotechnology|,Biotechnology,DEU,,Frankfurt,Heidelberg,6/8/2008 0:00,2008-06,2008-Q2,2008,6300000,USD
/organization/amobee,Amobee,|Advertising|,Advertising,USA,CA,SF Bay Area,Redwood City,/organization/singtel,SingTel,|Public Relations|,Public Relations,SGP,,Singapore,Singapore,3/5/2012 0:00,2012-03,2012-Q1,2012,321000000,USD
/organization/amplimmune,Amplimmune,|Health and Wellness|Medical|Pharmaceuticals|Biotechnology|,Medical,USA,MD,"Washington, D.C.",Rockville,/organization/astrazeneca,AstraZeneca,|Health and Wellness|Medical|Pharmaceuticals|Biotechnology|,Health and Wellness,GBR,,London,London,8/26/2013 0:00,2013-08,2013-Q3,2013,500000000,USD
/organization/amt-sybex,AMT-SYBEX,|Software|,Software,IRL,,Dublin,Dublin,/organization/capita,Capita,|Health and Insurance|Training|Insurance|Outsourcing|,Insurance,GBR,,London,London,4/16/2014 0:00,2014-04,2014-Q2,2014,105000000,GBP
/organization/amv-holding,AMV Holding,|Software|,Software,GBR,,London,Marlow,/organization/mandalay-media,Mandalay Media,|Software|,Software,USA,CA,Los Angeles,Los Angeles,8/25/2008 0:00,2008-08,2008-Q3,2008,20290000,USD
/organization/amx,AMX,|Television|Digital Signage|Software|,Television,USA,TX,Dallas,Richardson,/organization/harman-international,Harman International Industries,|Consumer Electronics|Audio|Manufacturing|Electronics|,Consumer Electronics,USA,CT,Hartford,Stamford,5/21/2014 0:00,2014-05,2014-Q2,2014,365000000,USD
